1501652049681292288,0.00783,0.01827,0.04534,0.73457,0.67612,0.01457,0.05524,0.08810,0.09393,0.10533,
1501652049793190400,0.01593,0.03301,0.05646,0.73225,0.67666,0.02009,0.07439,0.07739,0.18431,0.10530,
1501652049849171712,0.01765,0.04529,0.06287,0.72059,0.68818,0.03081,0.07887,0.06113,0.23150,0.09823,
1501652049961335296,0.02790,0.07183,0.07445,0.71982,0.68786,0.03567,0.08624,0.08640,0.25514,0.10874,
1501652050073171200,0.03809,0.09801,0.08612,0.72165,0.68556,0.04008,0.08726,0.07914,0.24884,0.10516,
1501652050185144576,0.04915,0.12569,0.09669,0.72675,0.67944,0.04101,0.09229,0.09602,0.25107,0.08065,
1501652050297276672,0.06301,0.15542,0.10543,0.73362,0.67160,0.04020,0.09558,0.13798,0.27869,0.06267,
1501652050353123584,0.07016,0.16967,0.10754,0.73427,0.67070,0.03927,0.09732,0.14380,0.29068,0.03662,
1501652050465250560,0.08616,0.20244,0.11073,0.73765,0.66735,0.02814,0.09856,0.12745,0.29411,0.02559,
1501652050577290496,0.10116,0.23628,0.11536,0.73740,0.66828,0.02101,0.09590,0.11168,0.32054,0.04720,
1501652050689263872,0.11555,0.27537,0.12045,0.73760,0.67005,0.02249,0.08045,0.13946,0.35166,0.00305,
1501652050801358848,0.13516,0.32041,0.12050,0.74357,0.66560,0.01255,0.06271,0.16506,0.40401,-0.03195,
1501652050857352448,0.14562,0.34584,0.12013,0.74018,0.66968,0.00849,0.05990,0.17397,0.43065,-0.02186,
1501652050969305088,0.16523,0.39637,0.12205,0.72800,0.68195,0.00177,0.07040,0.09367,0.43903,0.03346,
1501652051081408768,0.17520,0.44700,0.13002,0.71984,0.68840,0.01213,0.08822,0.04174,0.48309,0.08185,
1501652051193363456,0.17901,0.50683,0.14260,0.71232,0.69506,0.01434,0.09638,0.00431,0.55280,0.13887,
1501652051305317120,0.17637,0.56414,0.16204,0.69816,0.70897,0.03308,0.09399,-0.02706,0.48443,0.18411,
1501652051361239552,0.17685,0.58849,0.17114,0.69119,0.71522,0.04998,0.09066,0.01434,0.44878,0.14872,
1501652051473298432,0.18348,0.63577,0.18106,0.67707,0.72822,0.05757,0.08918,0.06916,0.37646,0.04659,
1501652051585249280,0.19555,0.67525,0.18237,0.66663,0.73833,0.03982,0.09427,0.08531,0.29958,-0.00831,
1501652051697247488,0.20366,0.70874,0.18259,0.66334,0.74229,0.02898,0.09030,0.05510,0.27397,0.00814,
1501652051809393408,0.20742,0.73944,0.18308,0.65964,0.74607,0.01986,0.08873,0.00789,0.21530,-0.00919,
1501652051865465856,0.20573,0.75246,0.18258,0.66170,0.74433,0.01891,0.08811,-0.04034,0.19851,0.00028,
1501652051977370624,0.19644,0.77780,0.18526,0.66075,0.74460,0.02212,0.09214,-0.12244,0.25924,0.04189,
1501652052089406208,0.17507,0.80763,0.19068,0.66078,0.74279,0.04229,0.09917,-0.23195,0.32559,0.04034,
1501652052179421952,0.15201,0.83647,0.19383,0.65521,0.74257,0.06992,0.12001,-0.28637,0.38653,0.02560,
1501652052313424640,0.10811,0.89546,0.19926,0.63398,0.74392,0.11962,0.17421,-0.35657,0.48406,0.06408,
1501652052369327360,0.08696,0.92363,0.20354,0.61825,0.74633,0.14749,0.19750,-0.37523,0.50649,0.12048,
1501652052481255168,0.04625,0.97914,0.21962,0.58702,0.75190,0.20050,0.22328,-0.32910,0.46921,0.16102,
1501652052593295104,0.01143,1.02936,0.22996,0.56091,0.75335,0.23120,0.25375,-0.30441,0.42481,0.07532,
1501652052705272320,-0.02174,1.06916,0.23066,0.55006,0.75017,0.25048,0.26822,-0.31058,0.29824,-0.00683,
1501652052817240064,-0.05668,1.09857,0.22259,0.54861,0.74077,0.27029,0.27791,-0.32888,0.21433,-0.08372,
