10000129947897212,0.03763,-0.01273,0.08236,0.69020,-0.72295,0.01895,0.02457,-0.11577,0.04935,-0.19148,
10000130297651874,0.00788,-0.00334,0.02625,0.67802,-0.73489,-0.01500,-0.00198,-0.04313,-0.01158,-0.04226,
10000130647406664,0.02557,-0.00895,0.05655,0.68133,-0.73190,-0.00664,0.00768,0.14216,-0.01771,0.14271,
10000130897231722,0.07032,-0.01139,0.08521,0.69016,-0.72358,0.00797,0.00632,0.18129,-0.01483,0.07189,
10000131147056904,0.09184,-0.00913,0.08561,0.69627,-0.71759,0.01658,0.00095,-0.05230,0.02479,-0.08412,
10000131396882152,0.06030,-0.00765,0.05341,0.69003,-0.72336,0.02052,0.01388,-0.18013,-0.00738,-0.13285,
10000131646707414,0.02090,-0.01306,0.02331,0.69261,-0.72084,-0.00428,0.02576,-0.13044,-0.01600,-0.12220,
10000131896532682,0.00105,-0.01468,0.00102,0.68873,-0.72460,-0.01409,0.02043,-0.04425,-0.01501,-0.05020,
10000132146357962,0.00287,-0.01386,-0.00219,0.69203,-0.72140,0.00751,0.02502,-0.02001,0.01511,0.00019,
10000132396183294,-0.00318,-0.01202,-0.00053,0.69703,-0.71654,0.01132,0.02424,-0.02005,0.01045,0.00081,
10000132646008704,-0.00332,-0.01149,-0.00032,0.69593,-0.71761,0.01231,0.02394,-0.00271,0.00595,-0.00149,
10000132845869002,-0.00294,-0.01178,-0.00020,0.69195,-0.72140,0.01326,0.02481,-0.00105,0.00208,-0.00259,
10000133045729334,-0.00285,-0.01177,-0.00031,0.69161,-0.72172,0.01319,0.02491,-0.00384,0.00456,-0.00406,
10000133295554822,-0.00331,-0.01142,-0.00046,0.69103,-0.72227,0.01311,0.02490,-0.00160,0.00080,-0.00199,
10000133495415304,-0.00336,-0.01149,-0.00042,0.69141,-0.72191,0.01325,0.02507,-0.00268,0.00098,-0.00340,
10000133695275764,-0.00332,-0.01181,-0.00041,0.69160,-0.72172,0.01337,0.02518,-0.00423,0.00026,-0.00384,
10000133895136242,-0.00332,-0.01215,-0.00030,0.69172,-0.72159,0.01358,0.02536,-0.00318,-0.00307,-0.00208,
10000134045031612,-0.00314,-0.01225,-0.00006,0.69190,-0.72142,0.01367,0.02541,-0.00159,-0.00719,0.00009,
10000134244892142,-0.00307,-0.01214,0.00008,0.69184,-0.72148,0.01367,0.02537,-0.00145,-0.00649,-0.00027,
10000134444752672,-0.00288,-0.01242,0.00019,0.69205,-0.72127,0.01384,0.02549,-0.00082,-0.00500,-0.00002,
10000134594648092,-0.00284,-0.01256,0.00023,0.69153,-0.72177,0.01397,0.02535,-0.00249,-0.00299,0.00037,
10000134794508704,0.00023,-0.01214,-0.00009,0.68877,-0.72445,0.01245,0.02478,0.05263,0.00128,-0.00428,
10000134994369322,0.02014,-0.01183,0.00988,0.67724,-0.73539,0.00595,0.02260,0.14541,-0.00559,0.15050,
10000135194229944,0.06144,-0.01088,0.05451,0.67517,-0.73733,-0.00779,0.02070,0.24801,0.01441,0.29188,
10000135394090592,0.11469,-0.00537,0.12034,0.67668,-0.73560,-0.00268,0.03145,0.27213,0.03612,0.33239,
10000135593951342,0.17164,0.00297,0.17683,0.67928,-0.73293,0.00961,0.03608,0.30210,0.03561,0.20031,
10000135793812202,0.24173,0.01132,0.20656,0.67215,-0.73992,-0.00361,0.02669,0.38638,0.04309,0.13539,
10000136043638524,0.34628,0.02984,0.24305,0.69118,-0.72266,0.00262,0.00577,0.45341,0.10207,0.14809,
10000136293464974,0.44703,0.05098,0.27120,0.68885,-0.72218,0.04942,-0.03860,0.34068,0.06391,0.07098,
10000136493326172,0.51449,0.06107,0.28439,0.68529,-0.71512,0.09994,-0.09484,0.32408,0.05038,0.08030,
10000136743152734,0.57676,0.07320,0.29582,0.65605,-0.71085,0.20134,-0.15415,0.12348,0.07420,-0.00741,
10000136943013962,0.59365,0.09122,0.28344,0.62607,-0.72813,0.21650,-0.17605,0.09730,0.17087,-0.09687,
10000137242805934,0.65990,0.16055,0.27473,0.62187,-0.75172,0.16743,-0.14200,0.25950,0.30021,0.04721,
10000137542598092,0.72127,0.23869,0.29282,0.63592,-0.76099,0.07407,-0.10493,0.04023,0.26336,0.03142,
10000137792425002,0.73311,0.27416,0.30568,0.64521,-0.75868,0.04354,-0.07878,-0.05686,0.14382,0.03060,
10000138042251922,0.73142,0.28922,0.30854,0.64522,-0.75923,0.04385,-0.07306,-0.10587,0.11793,-0.00935,
10000138342044384,0.71948,0.30431,0.30565,0.63839,-0.76615,0.03943,-0.06253,-0.07057,0.13606,-0.02875,
10000138591871584,0.73475,0.33532,0.29687,0.63080,-0.77158,0.04783,-0.06681,0.11524,0.26685,-0.05036,
10000138841698884,0.78122,0.42293,0.29460,0.64363,-0.76214,0.03546,-0.06023,0.22858,0.43771,0.04662,
10000139141491822,0.84890,0.56693,0.31124,0.65349,-0.75558,-0.01771,-0.04169,0.15331,0.54545,0.02344,
10000139391319404,0.87763,0.71461,0.31775,0.65802,-0.75248,-0.00256,-0.02784,0.05353,0.66454,-0.00804,
10000139641147024,0.88758,0.88696,0.32059,0.65771,-0.75183,0.01593,-0.04383,0.04318,0.72195,0.01955,
10000139890974524,0.91247,1.08110,0.31931,0.64143,-0.76312,0.04409,-0.06529,0.10908,0.89066,-0.01005,
10000140140801902,0.94813,1.32693,0.31910,0.67004,-0.73984,0.03263,-0.05119,0.14292,0.99850,0.04525,
10000140390629184,0.96996,1.57233,0.33997,0.66834,-0.74281,-0.00354,-0.03944,0.04697,0.95012,0.03780,
10000140690421874,0.97762,1.87659,0.32761,0.67407,-0.73707,0.00420,-0.04830,0.01021,1.05581,0.00011,
10000140990214262,0.98885,2.18927,0.33358,0.65779,-0.74900,0.03557,-0.07111,0.04725,1.02926,-0.01994,
10000141290006492,1.00580,2.51344,0.32984,0.67080,-0.74034,0.00992,-0.04275,-0.00602,1.10327,0.09438,
10000141589798654,0.98673,2.83572,0.34446,0.65997,-0.75097,-0.01303,-0.01780,-0.17188,1.07181,-0.07950,
10000141839625404,0.94436,3.11131,0.33343,0.65334,-0.75677,0.00784,-0.01972,-0.18254,1.02368,0.05391,
10000142139417482,0.91131,3.42935,0.33650,0.65103,-0.75827,0.02149,-0.02682,-0.10212,1.04981,-0.12230,
10000142389244274,0.88724,3.68698,0.33631,0.66042,-0.75073,0.00873,-0.01309,-0.15600,0.99139,0.07739,
10000142639071052,0.85365,3.93288,0.34466,0.65920,-0.75153,0.01242,-0.02253,-0.13326,0.91875,-0.04021,
10000142838932554,0.82380,4.10900,0.34022,0.65302,-0.75598,0.03441,-0.02948,-0.17668,0.71911,0.04688,
10000143038794092,0.80305,4.26445,0.34238,0.64557,-0.76138,0.04536,-0.03852,-0.07379,0.77765,-0.06604,
10000143288621124,0.81630,4.44626,0.33166,0.66319,-0.73934,0.08888,-0.07518,0.16134,0.61678,0.05356,
10000143488482794,0.85029,4.53973,0.34129,0.66822,-0.71666,0.15742,-0.12289,0.13851,0.40226,0.02401,
10000143688344502,0.87824,4.59520,0.34180,0.66322,-0.66343,0.26959,-0.21754,0.15050,0.15304,-0.03980,
10000143888206324,0.92157,4.60445,0.32957,0.59898,-0.60781,0.41277,-0.31845,0.24950,-0.05812,-0.08186,
10000144138033762,0.99351,4.58384,0.31850,0.52857,-0.56734,0.48593,-0.40325,0.39082,-0.02928,-0.05227,
10000144387861482,1.13439,4.57079,0.31579,0.50260,-0.54714,0.51852,-0.42328,0.72038,-0.09677,-0.01238,
10000144637689274,1.33903,4.57700,0.32449,-0.49310,0.55514,-0.50713,0.43759,0.85775,-0.01905,0.06998,
10000144837551404,1.51777,4.59267,0.33761,-0.49078,0.54686,-0.51283,0.44395,0.95376,0.09682,0.01027,
10000145087379032,1.76795,4.62526,0.34141,-0.48293,0.52615,-0.51965,0.46895,1.03537,0.13032,0.10526,
10000145337206554,2.02358,4.64976,0.35169,0.45204,-0.51876,0.54786,-0.47581,1.10098,0.01554,-0.09759,
10000145537068482,2.25511,4.65082,0.32837,0.44887,-0.49818,0.55276,-0.49476,1.19855,-0.02223,-0.03052,
10000145786895882,2.55708,4.66237,0.34685,0.45806,-0.50722,0.53439,-0.49733,1.21018,0.09720,0.08976,
10000145986757792,2.79466,4.68490,0.34462,0.46192,-0.50063,0.53218,-0.50277,1.19175,0.12800,-0.05085,
10000146286550714,3.13603,4.71072,0.36135,0.44116,-0.47423,0.56414,-0.51208,1.04783,0.01524,0.06374,
10000146486412642,3.33587,4.70940,0.34847,0.43421,-0.46537,0.56311,-0.52706,1.13324,-0.02741,-0.13884,
10000146736240092,3.60018,4.69600,0.34160,0.43860,-0.45665,0.55430,-0.54022,1.05185,0.00496,0.07336,
10000146986067564,3.83317,4.71413,0.34262,-0.43720,0.47353,-0.53520,0.54607,0.97033,0.08392,-0.05092,
10000147285860622,4.08726,4.72114,0.35216,0.41782,-0.45693,0.56818,-0.54205,0.87669,-0.06877,0.06236,
10000147585653674,4.30931,4.70606,0.34316,0.42419,-0.45960,0.56431,-0.53888,0.66021,-0.05534,-0.01981,
10000147835481362,4.42317,4.67968,0.34575,0.41047,-0.42807,0.58482,-0.55340,0.39308,-0.16533,0.01981,
10000148085309252,4.46596,4.61992,0.34253,0.32734,-0.32047,0.65357,-0.60249,0.11253,-0.26609,0.00748,
10000148335137424,4.43476,4.54698,0.33769,0.19888,-0.18405,0.71549,-0.64393,-0.08671,-0.33051,-0.05497,
10000148584965912,4.40658,4.43475,0.32120,0.11042,-0.08894,0.75141,-0.64442,-0.01174,-0.61566,-0.08358,
10000148884760342,4.39691,4.21399,0.32522,0.05611,-0.03336,0.74334,-0.66572,-0.03887,-0.82301,0.11267,
10000149134589134,4.41010,3.99077,0.34094,0.01161,0.00415,0.72926,-0.68412,0.09395,-0.95345,-0.01718,
10000149384418072,4.44225,3.73940,0.33349,-0.02773,0.05686,0.71310,-0.69820,0.10480,-1.02354,0.04458,
